"GEO_ID","NAME","YEAR","ESTAB","NAICS","COUNTY","initial_approval","num_petitions","win_rate","h1b_activity"
"0500000US29510","St. Louis city, Missouri",2013,9,3255,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,14,3256,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3259,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,11,3261,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,5,3262,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,3,3271,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,3,3272,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,4,3273,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,4,3279,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,3312,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3313,"29510",42,86,0.488372093023256,1
